                    151        152        153        154        155
                   -0.3059    -0.2839    -0.2086    -0.0051     0.0879
                     A          A          A          A          A   
  372  C 41  Y   -0.010895   0.000056   0.009003  -0.011202  -0.000421
  373  C 41  Z   -0.098738  -0.000284   0.010741   0.008979   0.000041
  374  C 42  S    0.001457   0.000064  -0.002756   0.003476  -0.000149
  375  C 42  S   -0.001673  -0.000088   0.002474  -0.002570   0.000162
  376  C 42  X    0.047766  -0.000013  -0.018915   0.020426  -0.000023
  377  C 42  Y    0.011286   0.000154  -0.008904   0.009428  -0.000217
  378  C 42  Z    0.090864  -0.000194  -0.027457   0.030526  -0.000154
  379  C 42  S   -0.005279   0.000303   0.017256  -0.030774  -0.000038
  380  C 42  X    0.054222  -0.001471  -0.021967   0.031251   0.003434
  381  C 42  Y    0.008935   0.000378  -0.001851   0.001212  -0.001382
  382  C 42  Z    0.110069   0.000453  -0.039120   0.052345  -0.001805
  383  C 43  S   -0.000076  -0.000009  -0.000003   0.000018   0.000037
  384  C 43  S    0.000019   0.000015   0.000028  -0.000020  -0.000029
  385  C 43  X    0.021377  -0.000019  -0.003565   0.002128  -0.000006
  386  C 43  Y    0.002753  -0.000053  -0.000475   0.000290   0.000114
  387  C 43  Z    0.043846  -0.000037  -0.006437   0.003430  -0.000007
  388  C 43  S    0.000901   0.000071  -0.000096  -0.000232  -0.000515
  389  C 43  X    0.023497   0.000016  -0.003477   0.000310  -0.000043
  390  C 43  Y    0.002929  -0.000077  -0.000455   0.000121   0.000329
  391  C 43  Z    0.048450  -0.000055  -0.006437  -0.000104   0.000186
  392  H 44  S    0.000070   0.000107   0.000084  -0.000033  -0.000078
  393  H 44  S   -0.000964   0.000063   0.000357   0.000057  -0.000026
  394  H 45  S    0.000281   0.000003   0.000021  -0.000013  -0.000059
  395  H 45  S    0.000326  -0.000021  -0.000002  -0.000001  -0.000206
  396  H 46  S   -0.000003   0.000010  -0.000027  -0.000006   0.000067
  397  H 46  S    0.000079  -0.000046  -0.000085  -0.000075   0.000195
  398  H 47  S   -0.000620   0.000045   0.000121  -0.000009   0.000064
  399  H 47  S   -0.000418   0.000067   0.000070  -0.000247  -0.000298
  400  H 48  S    0.000982   0.000302  -0.000175  -0.000013  -0.000008
  401  H 48  S    0.001111  -0.001308  -0.000444   0.000429  -0.002377
  402  H 49  S   -0.003822  -0.000032   0.000269   0.000457   0.000130
  403  H 49  S    0.000565   0.000165   0.000953  -0.001337  -0.000659
  404  H 50  S   -0.001228  -0.000372   0.000090   0.000075   0.000047
  405  H 50  S   -0.000969   0.000395   0.000864   0.000936   0.000710
  406  H 51  S    0.003539  -0.000183   0.000018   0.000120   0.000125
  407  H 51  S   -0.003280   0.000176  -0.000701   0.002747  -0.000570
  408  H 52  S    0.000605  -0.000020   0.000065  -0.000035  -0.000010
  409  H 52  S    0.000326  -0.000036   0.000038  -0.000481   0.000960
  410  H 53  S    0.000057  -0.000034  -0.000011   0.000002  -0.000051
  411  H 53  S   -0.000010  -0.000023   0.000007  -0.000086  -0.000138
  412  H 54  S   -0.000279   0.000022   0.000016  -0.000030   0.000117
  413  H 54  S   -0.000368   0.000099  -0.000030  -0.000026   0.000421
  414  H 55  S   -0.000101   0.000008   0.000057  -0.000029   0.000033
  415  H 55  S    0.000714  -0.000037   0.000166   0.000145   0.000050
  416  H 56  S    0.002052   0.000010   0.000520   0.002438  -0.000078
  417  H 56  S    0.004937   0.000361  -0.002415   0.000267   0.000783
  418  H 57  S    0.000656  -0.000012   0.000165   0.000440  -0.000077
  419  H 57  S    0.000958   0.000169  -0.000029   0.000590   0.000252
  420  H 58  S    0.000779   0.000048  -0.001046  -0.001409   0.000106
  421  H 58  S   -0.000035   0.000098   0.001372   0.002239   0.000108
  422  H 59  S   -0.003411  -0.000127   0.002714   0.002247  -0.000110
  423  H 59  S   -0.005784  -0.000034   0.006143   0.008354  -0.000069
  424  H 60  S    0.001339   0.000161  -0.001114  -0.001043   0.000163
  425  H 60  S    0.001445   0.000582  -0.001956  -0.002521   0.001367
  426  H 61  S   -0.002696   0.000030   0.001977   0.001912  -0.000012
  427  H 61  S   -0.004851  -0.000203   0.005403   0.007883  -0.000616
  428  H 62  S    0.001227  -0.000318  -0.000815  -0.001227  -0.000215
  429  H 62  S    0.001180   0.001348  -0.004913  -0.006974   0.004989
  430  H 63  S    0.000779   0.000055  -0.000829  -0.000895   0.000102
  431  H 63  S   -0.000641  -0.000297   0.002570   0.004738  -0.000203
  432  H 64  S    0.000796  -0.000020  -0.000736  -0.000861   0.000115
  433  H 64  S    0.000519   0.000065   0.000087   0.000257  -0.000002
  434  H 65  S    0.000866  -0.000132  -0.000347  -0.000133  -0.000128
  435  H 65  S    0.001678  -0.000244  -0.002306  -0.003952  -0.000598
  436  H 66  S   -0.002426   0.000276   0.002044   0.001987   0.000080
  437  H 66  S   -0.003299   0.000477   0.002719   0.002838  -0.000083
  438  H 67  S    0.001494  -0.000303  -0.001633  -0.001091  -0.000241
  439  H 67  S    0.000763  -0.000358   0.000761   0.003286  -0.001273
  440  H 68  S   -0.000971   0.000009  -0.000958  -0.002132   0.000002
  441  H 68  S   -0.001736   0.000118  -0.001687  -0.006870  -0.000088
  442  H 69  S   -0.002429   0.000795   0.004099   0.003978   0.000737
  443  H 69  S    0.002860  -0.004832  -0.011813  -0.017344  -0.012182
  444  H 70  S   -0.003543   0.000183   0.001030  -0.000721   0.000108
  445  H 70  S   -0.005531   0.000139   0.000435  -0.004632   0.000274
  446  H 71  S   -0.002974   0.000064   0.001691   0.000723   0.000229
  447  H 71  S   -0.004348   0.000072   0.003589   0.002447  -0.000692
  448  H 72  S    0.002860   0.001063  -0.004080  -0.002658   0.000950
  449  H 72  S   -0.001498  -0.006051   0.007045   0.008023  -0.011893
  450  H 73  S    0.002234  -0.000398   0.000962   0.001888  -0.000290
  451  H 73  S    0.003256  -0.000698   0.002920   0.007605  -0.001675
  452  H 74  S   -0.001349   0.000039   0.000576   0.000482   0.000051
  453  H 74  S   -0.001539   0.000202  -0.000050  -0.001203   0.000381
  454  H 75  S    0.007062  -0.000135  -0.005599  -0.004618   0.000078
  455  H 75  S    0.011359  -0.000217  -0.011038  -0.013504  -0.000086
  456  H 76  S   -0.002243  -0.000122   0.001764   0.001699  -0.000175
  457  H 76  S   -0.001903  -0.000002   0.000595  -0.000169  -0.000633
  458  H 77  S    0.000547  -0.000183  -0.001415   0.001917   0.000195
  459  H 77  S   -0.000546   0.002142   0.004869  -0.007251  -0.006925
  460  H 78  S    0.000788   0.000001  -0.001432   0.001335  -0.000002
  461  H 78  S    0.001006  -0.000327  -0.002695   0.003596   0.000585
  462  H 79  S   -0.001283  -0.000057   0.001458  -0.001336   0.000035
  463  H 79  S   -0.001804  -0.000309   0.002457  -0.003338   0.000537
  464  H 80  S   -0.000317  -0.000080   0.001151  -0.001760   0.000063
  465  H 80  S    0.001838   0.001236  -0.003764   0.005303  -0.003871
  466  H 81  S   -0.000231  -0.000007   0.000344  -0.000417   0.000005
  467  H 81  S   -0.000480   0.000038   0.000536  -0.000599  -0.000078
  468  H 82  S   -0.044659   0.000036   0.008152  -0.008089   0.000110
  469  H 82  S   -0.061294   0.000049   0.013561  -0.019951   0.000476
  470  H 83  S    0.044919  -0.000049  -0.008545   0.008578  -0.000087
  471  H 83  S    0.061492  -0.000081  -0.014062   0.020665  -0.000305

